Date,Nifty
2024-07-23,
2024-07-24,-0.2677831825905974
2024-07-25,-0.030312698404566518
2024-07-26,1.756732976027453
2024-07-29,0.00503324972633834
2024-07-30,0.08536433743000504
2024-07-31,0.377553501085659
2024-08-01,0.23946791656728195
2024-08-02,-1.172293549195469
2024-08-05,-2.678645789462286
2024-08-06,-0.26209626510589334
2024-08-07,1.2710162480444431
2024-08-08,-0.7428747813561065
2024-08-09,1.0386864037815746
2024-08-12,-0.08412844977941925
2024-08-13,-0.8543146999630324
2024-08-14,0.019677699987563635
2024-08-16,1.6459762490292462
2024-08-19,0.12835584110202358
2024-08-20,0.5135759339910173
2024-08-21,0.28887826964991703
2024-08-22,0.1667357653657442
2024-08-23,0.046955607782672715
2024-08-26,0.7551387144671073
2024-08-27,0.02858944102370753
2024-08-28,0.138300244326528
2024-08-29,0.397565940632294
2024-08-30,0.3337760073577778
2024-09-02,0.1695950113232314
2024-09-03,0.004550829989491412
2024-09-04,-0.3210082017058524
2024-09-05,-0.21270784221717465
2024-09-06,-1.1650350298901935
2024-09-09,0.3390048695012693
2024-09-10,0.41986500501236534
2024-09-11,-0.4897963449619458
2024-09-12,1.887963282727112
2024-09-13,-0.12761636040355961
2024-09-16,0.10746751326089488
2024-09-17,0.13709866056039743
2024-09-18,-0.16129951842196455
2024-09-19,0.15072376499098983
2024-09-20,1.4760441377741573
2024-09-23,0.5742385099666292
2024-09-24,0.0052030021699067674
2024-09-25,0.24575565157058943
2024-09-26,0.8148714241454025
2024-09-27,-0.14152231703233875
2024-09-30,-1.4060900852023384
2024-10-01,-0.05404401234794243
2024-10-03,-2.119637526098739
2024-10-04,-0.9326695880144675
2024-10-07,-0.8748875168602677
2024-10-08,0.8767647303469239
2024-10-09,-0.12473907279866303
2024-10-10,0.06604768849507447
2024-10-11,-0.13680536120755926
2024-10-14,0.6557345754428789
2024-10-15,-0.2809604904896901
2024-10-16,-0.34340754096676696
2024-10-17,-0.8868227322834543
2024-10-18,0.4210173941240125
2024-10-21,-0.293518237799828
2024-10-22,-1.2469180337869368
2024-10-23,-0.1495564743491773
2024-10-24,-0.14773427748562273
2024-10-25,-0.8959220549493163
2024-10-28,0.6548567634608204
2024-10-29,0.5246658848009123
2024-10-30,-0.5149825253829232
2024-10-31,-0.5566773640794054
2024-11-01,0.4090004961616156
2024-11-04,-1.27137736646451
2024-11-05,0.908305881860727
2024-11-06,1.1181870759630508
2024-11-07,-1.1628025706147627
2024-11-08,-0.2113709312467793
2024-11-11,-0.028567088740283353
2024-11-12,-1.0680930776533315
2024-11-13,-1.3582562322921432
2024-11-14,-0.11185324376894457
2024-11-18,-0.33527151631265184
2024-11-19,0.2758581406631766
2024-11-21,-0.7168807933116472
2024-11-22,2.3869464111237804
2024-11-25,1.3161295867362366
2024-11-26,-0.11312238174179257
2024-11-27,0.3323085437806128
2024-11-28,-1.4861029054492936
2024-11-29,0.9072001940535257
2024-12-02,0.6006820004948565
2024-12-03,0.7460011144599932
2024-12-04,0.04210968146538541
2024-12-05,0.9847825562885104
2024-12-06,-0.12384293961259507
2024-12-09,-0.23827399277279726
2024-12-10,-0.03635086213900074
2024-12-11,0.12901233029631864
2024-12-12,-0.3778196379659149
2024-12-13,0.8945547808588916
2024-12-16,-0.4039468921733236
2024-12-17,-1.3468730047733413
2024-12-18,-0.5635699812006956
2024-12-19,-1.0213311567061067
2024-12-20,-1.520556915080562
2024-12-23,0.7035472972972912
2024-12-24,-0.10861087115143775
2024-12-26,0.09503186263191132
2024-12-27,0.2661079652128029
2024-12-30,-0.7075847935867907
2024-12-31,-0.0004212721278373799
2025-01-01,0.41488871182535636
2025-01-02,1.8774033191665485
2025-01-03,-0.7602755327609123
2025-01-06,-1.6192595996625703
2025-01-07,0.38892874268343647
2025-01-08,-0.07993610384197103
2025-01-09,-0.6857594959147506
2025-01-10,-0.4037999702463213
2025-01-13,-1.4747275302477436
2025-01-14,0.3902874499386977
2025-01-15,0.16028803979861728
2025-01-16,0.4247650725383689
2025-01-17,-0.46586517926727744
2025-01-20,0.6100485537167577
2025-01-21,-1.3711845677293555
2025-01-22,0.5676490914416465
2025-01-23,0.21593282262408753
2025-01-24,-0.48760476583936674
2025-01-27,-1.1391241935562957
2025-01-28,0.5611229817278129
2025-01-29,0.8966649288351114
2025-01-30,0.3730087599762788
2025-01-31,1.1135740150325812
2025-02-01,-0.11166221250199504
2025-02-03,-0.5157091976693451
2025-02-04,1.6189306820631133
2025-02-05,-0.1809207062143936
2025-02-06,-0.39226026346081966
2025-02-07,-0.18387386257991967
2025-02-10,-0.7570033692307909
2025-02-11,-1.3249684936046169
2025-02-12,-0.11507892904301098
2025-02-13,-0.06009745771905495
2025-02-14,-0.4435266153706374
2025-02-17,0.13192755977626813
2025-02-18,-0.06184463402948426
2025-02-19,-0.05404326900405598
2025-02-20,-0.08612081186238907
2025-02-21,-0.5117148798882476
2025-02-24,-1.0640105330068539
2025-02-25,-0.025711604818956513
2025-02-27,-0.011087678764998277
2025-02-28,-1.8644959666695105
2025-03-03,-0.024400049223838316
2025-03-04,-0.16569416451024388
2025-03-05,1.1531695069225467
2025-03-06,0.9284847776867
2025-03-07,0.03460139864501777
2025-03-10,-0.4088203913091726
2025-03-11,0.16740474556060647
2025-03-12,-0.12179087892316698
2025-03-13,-0.3262089461738671
2025-03-17,0.4980568336268254
2025-03-18,1.446329899483545
2025-03-19,0.32100316461272094
2025-03-20,1.2356195589090069
2025-03-21,0.6888551951288902
2025-03-24,1.3188177230298859
2025-03-25,0.04353972876416368
